,price,bedrooms,bathrooms,view,sqft_living,sqft_land_area,floors,condition,grade,sqft_above,sqft_basement,year_built,sqft_avg_neighbor_living,sqft_avg_neighbor_land_area,latitude,longitude,clusters
252,415000.0,3,2.25,0,1510,36224,2.0,3,8,1510,0,1991,1730,36224,47.4616,-121.711,1
253,349500.0,3,1.0,0,1400,3538,1.0,3,7,800,600,1953,1620,6331,47.5405,-122.27,0
254,245000.0,3,2.5,0,1730,7442,2.0,3,7,1730,0,1987,1630,6458,47.3507,-122.178,1
255,592500.0,2,2.0,2,1420,9191,1.5,5,7,1420,0,1928,1420,6816,47.6979,-122.32,0
256,385000.0,4,1.75,0,2360,7620,1.0,4,7,1180,1180,1955,1910,7620,47.5278,-122.345,2
257,315000.0,3,1.75,0,1580,11455,1.0,4,7,1200,380,1974,1550,10650,47.4756,-122.147,0
258,255000.0,3,1.0,0,1230,10170,1.0,3,7,1230,0,1979,1380,10098,47.4437,-121.772,0
259,693000.0,4,2.5,0,2460,4425,2.0,3,8,2460,0,2006,2990,5659,47.7048,-122.109,1
260,780000.0,3,1.0,0,1660,4400,1.5,3,8,1460,200,1911,1660,4400,47.6362,-122.302,0
261,237000.0,3,1.75,0,1270,8470,1.0,4,7,1270,0,1960,1600,8470,47.4207,-122.29,0
262,525000.0,3,2.25,0,2100,40510,2.0,3,10,1320,780,1979,2380,33450,47.6154,-122.047,1
263,425000.0,2,1.0,0,770,5040,1.0,3,5,770,0,1930,1330,2580,47.5964,-122.299,0
264,369900.0,1,0.75,4,760,10079,1.0,5,5,760,0,1936,1230,14267,47.4683,-122.438,0
265,290000.0,4,2.5,0,1700,7280,2.0,4,7,1700,0,1988,1950,7475,47.4045,-122.171,1
266,285000.0,3,1.0,0,1120,10701,1.0,3,7,1120,0,1954,1130,6350,47.5544,-122.358,0
267,415000.0,2,1.0,0,1070,4500,1.0,3,7,1070,0,1937,1320,4465,47.6802,-122.29,0
268,272500.0,3,2.5,0,2070,9900,1.0,3,8,1420,650,1979,2070,8250,47.2988,-122.371,2
269,2900000.0,4,3.25,2,5050,20100,1.5,3,11,4750,300,1982,3890,20060,47.6312,-122.223,3
270,1365000.0,4,4.75,0,5310,57346,2.0,4,11,5310,0,1989,4180,47443,47.7285,-122.042,3
271,436000.0,2,1.0,0,1040,7538,1.0,4,7,1040,0,1939,1440,7530,47.7107,-122.352,0
272,210000.0,3,1.0,0,1700,11390,1.0,4,7,1700,0,1967,1350,8164,47.3271,-122.323,0
273,236000.0,3,1.0,0,1300,5898,1.0,3,7,1300,0,1961,1320,7619,47.5053,-122.255,0
274,331000.0,3,1.75,0,1080,1306,1.0,3,7,580,500,1954,1440,2225,47.6601,-122.4,0
275,365000.0,3,2.5,0,2653,4510,2.0,3,8,2653,0,2006,2653,4927,47.4145,-122.166,1
276,450000.0,3,2.0,0,2290,16258,1.0,5,8,2290,0,1960,1660,10530,47.4672,-122.165,2
277,770000.0,4,2.75,0,3820,26300,2.0,3,9,2850,970,2014,1860,12136,47.7618,-122.261,3
278,455000.0,4,2.5,0,2210,49375,1.0,3,8,2210,0,1997,2670,49385,47.3828,-122.071,1
279,405000.0,3,1.75,0,2390,6000,1.0,3,6,1240,1150,1908,2020,6000,47.5362,-122.268,2
280,304900.0,4,1.75,0,2600,11325,1.0,4,7,1610,990,1969,1720,11088,47.3954,-122.206,2
281,170000.0,2,1.0,0,860,5265,1.0,3,6,860,0,1931,1650,8775,47.5048,-122.272,0
282,2050000.0,5,3.0,1,3830,8480,2.0,5,9,2630,1200,1905,3050,7556,47.6166,-122.287,3
283,780000.0,4,2.5,0,3500,7048,2.0,3,9,3500,0,2005,3920,7864,47.6811,-122.025,3
284,330000.0,3,3.0,0,2420,13959,1.0,4,8,1740,680,1988,2570,13300,47.7486,-122.23,2
285,370000.0,4,2.5,0,2720,8666,2.0,3,9,2720,0,1992,2410,8100,47.3846,-122.169,1
286,467000.0,5,2.25,0,2500,13500,1.0,3,7,1850,650,1979,2300,9750,47.7564,-122.144,2
287,405000.0,3,1.75,0,1670,6720,1.0,3,7,1140,530,1980,1670,7320,47.7198,-122.193,0
288,675000.0,5,2.25,0,2900,10300,1.0,3,8,1450,1450,1985,2310,10300,47.5461,-122.151,2
289,500000.0,2,1.0,0,1640,14100,1.0,4,7,1140,500,1954,1520,13527,47.5712,-122.143,0
290,389999.0,4,2.5,0,1890,15770,2.0,4,7,1890,0,1968,2410,15256,47.4281,-122.343,1
291,630000.0,4,1.75,2,2950,9025,1.0,4,8,1780,1170,1975,2120,9600,47.7128,-122.223,2
292,360000.0,4,2.5,0,2160,9528,2.0,3,9,2160,0,1992,2280,9937,47.3341,-122.255,1
293,580000.0,4,3.0,0,3280,11060,2.0,3,8,2270,1010,1986,2320,11004,47.5399,-122.181,1
294,550000.0,3,2.0,3,1970,4166,2.0,5,8,1270,700,1929,2390,4166,47.5717,-122.375,2
295,879000.0,4,2.5,0,3360,22111,2.0,3,10,3360,0,1994,3150,11374,47.5951,-122.017,3
296,265000.0,3,2.0,0,1320,8959,1.0,3,7,1320,0,1993,1740,7316,47.3536,-122.144,0
297,446500.0,3,2.5,0,2650,7286,2.0,3,8,2650,0,1990,2400,7220,47.5084,-122.154,1
298,404000.0,3,1.5,0,2030,8880,1.0,3,7,1330,700,1963,2140,5592,47.5586,-122.311,0
299,267500.0,3,1.75,2,1590,11914,1.0,3,7,1090,500,1957,1630,9052,47.4427,-122.274,0
300,3075000.0,4,5.0,4,4550,18641,1.0,3,10,2600,1950,2002,4550,19508,47.6053,-122.077,3
301,335000.0,3,2.5,0,2440,7632,2.0,3,8,2440,0,1998,2510,7903,47.3494,-122.301,1
302,576000.0,3,2.5,0,1940,9000,1.0,4,7,970,970,1948,2190,7310,47.6933,-122.393,2
303,208633.0,3,2.5,0,2040,3810,2.0,3,8,2040,0,2006,2370,4590,47.3537,-122.0,1
304,315000.0,3,2.25,0,2200,8750,1.0,4,7,1120,1080,1964,1460,10139,47.476,-122.337,2
305,725000.0,3,1.75,0,1920,3300,1.0,4,8,960,960,1913,1740,4000,47.6239,-122.298,2
306,550000.0,4,2.75,0,1800,7750,1.0,4,8,1400,400,1965,1800,8275,47.7776,-122.384,2
307,610750.0,4,2.25,0,2180,7297,2.0,3,8,2180,0,1984,2250,9781,47.6459,-122.058,1
308,550700.0,2,1.0,0,1010,5000,1.5,4,6,1010,0,1908,1460,5000,47.6692,-122.297,0
309,665000.0,4,2.75,0,3320,10574,2.0,5,8,2220,1100,1960,2720,8330,47.5376,-122.18,2
310,834000.0,4,2.5,2,2370,4000,1.5,5,8,1980,390,1928,2440,5750,47.601,-122.294,2
311,201000.0,5,1.75,0,1660,78408,1.5,3,6,1660,0,1915,1660,78408,47.529,-121.837,0
312,2384000.0,5,2.5,4,3650,9050,2.0,5,10,3370,280,1921,2880,5400,47.6345,-122.367,3
314,1400000.0,4,3.25,3,4290,12103,1.0,3,11,2690,1600,1997,3860,11244,47.5503,-122.102,3
315,305000.0,4,2.25,0,1950,7700,1.0,3,8,1350,600,1979,2150,7350,47.4441,-122.125,2
316,487000.0,3,2.0,0,2590,14052,1.0,5,8,1720,870,1948,1570,8162,47.7357,-122.333,2
317,390000.0,3,2.5,0,1930,64904,1.0,4,8,1930,0,1988,2350,57500,47.346,-122.157,1
318,548000.0,2,1.0,0,1470,3864,1.0,4,7,1170,300,1916,1570,3864,47.6638,-122.345,0
319,268750.0,4,1.0,0,800,8775,1.0,3,6,800,0,1943,1310,8775,47.48,-122.336,0
320,819900.0,5,2.75,0,3150,7119,2.0,3,9,3150,0,2013,1560,8384,47.6759,-122.151,1
321,520000.0,3,2.25,0,2030,16200,2.0,3,8,2030,0,1984,2660,17958,47.5162,-122.057,1
322,230000.0,3,2.0,0,1450,11204,1.0,3,7,1450,0,2003,1520,9518,47.2639,-122.252,0
323,240000.0,3,1.75,0,1510,10248,1.0,3,7,1510,0,1969,1510,9753,47.2929,-122.371,0
325,240500.0,2,1.0,0,1240,12092,1.0,3,6,960,280,1922,1820,7460,47.4957,-122.352,0
326,274975.0,3,2.5,0,3030,45004,2.0,3,9,3030,0,1987,3080,35781,47.7721,-122.093,1
327,740000.0,4,2.0,0,2050,4400,1.5,4,9,2050,0,1922,2320,5500,47.644,-122.319,2
328,186375.0,3,1.0,0,1000,7636,1.0,2,7,1000,0,1952,1150,7600,47.472,-122.344,0
329,790000.0,3,2.25,0,2370,10289,1.0,4,9,1590,780,1977,2500,10004,47.592,-122.166,2
330,880000.0,4,3.5,0,2800,6750,2.0,3,9,1890,910,1951,2370,6120,47.669,-122.275,2
331,279000.0,6,1.75,0,2240,11180,2.0,4,7,2240,0,1955,1590,7955,47.42,-122.323,1
332,295000.0,3,2.0,2,1810,10530,1.0,3,8,1810,0,1991,1910,10450,47.1913,-122.012,1
333,640000.0,2,1.0,0,1070,5000,1.0,3,7,1070,0,1924,1710,5000,47.6666,-122.331,0
334,940000.0,4,2.0,0,2490,9525,2.0,5,9,2490,0,1968,2770,9525,47.5639,-122.217,1
335,260000.0,4,2.5,0,1960,5238,2.0,3,7,1960,0,2003,1800,5894,47.3483,-122.052,1
336,559900.0,3,2.75,0,2930,5569,1.0,3,9,1860,1070,2004,2580,11045,47.7648,-122.164,1
337,791500.0,4,2.0,0,1510,3500,1.5,5,7,1510,0,1911,1820,3750,47.6794,-122.357,2
338,265000.0,3,1.75,0,1420,8250,1.0,3,7,1420,0,1954,1740,8000,47.7535,-122.354,0
339,245000.0,3,1.75,0,1740,11547,1.0,3,7,1740,0,1954,880,78408,47.4945,-122.22,0
340,485000.0,4,1.75,0,2560,43995,2.0,4,7,2560,0,1962,2560,14764,47.6945,-122.093,1
341,684000.0,4,3.5,0,3040,8414,2.0,3,9,2420,620,2010,3470,8066,47.5222,-122.157,3
342,425000.0,3,1.75,0,2500,6840,1.0,3,8,1300,1200,1957,1580,8691,47.7222,-122.32,2
343,309600.0,4,1.75,0,1275,20000,1.0,4,6,1275,0,1991,1660,20000,47.3796,-122.49,0
344,552250.0,4,2.5,0,2580,5823,2.0,3,8,2580,0,2002,2380,5823,47.5374,-121.875,1
346,239900.0,4,1.0,0,1000,7134,1.0,3,6,1000,0,1943,1020,7138,47.4897,-122.24,0
347,320000.0,2,1.0,0,1070,32633,1.0,4,6,1070,0,1930,1360,32156,47.4716,-122.078,0
348,206600.0,3,2.0,0,1390,13464,1.0,4,7,1390,0,1987,1720,12080,47.3581,-122.173,0
349,387000.0,4,1.75,0,2500,7690,1.0,3,7,1250,1250,1973,2040,8646,47.7713,-122.307,2
350,299000.0,1,0.75,0,560,12120,1.0,3,4,560,0,1967,1300,19207,47.675,-121.854,0
351,855000.0,4,2.75,0,2270,10460,2.0,3,9,2270,0,1965,2610,10180,47.5603,-122.222,1
352,315000.0,3,1.0,0,1900,14400,1.0,4,7,1300,600,1954,1940,14400,47.4147,-122.337,0
353,437500.0,2,1.0,2,990,3120,1.0,5,7,790,200,1907,1930,3120,47.68,-122.353,0
354,252000.0,4,1.5,0,1550,19800,1.0,4,7,1050,500,1969,1640,22654,47.3117,-122.27,0
355,375000.0,4,1.75,0,2200,7475,1.0,5,7,1100,1100,1955,1600,5766,47.543,-122.28,2
356,300000.0,4,2.5,0,1910,4862,2.0,3,7,1910,0,2005,2010,5091,47.3607,-122.034,1
357,420000.0,4,1.0,0,1750,9600,1.5,4,7,1750,0,1954,1750,10530,47.5759,-122.137,0
358,900000.0,3,1.0,0,1330,77972,1.0,3,7,1330,0,1928,1340,17689,47.6891,-122.159,0
359,679900.0,3,2.5,2,2440,5750,2.0,3,9,1980,460,2000,1520,5750,47.565,-122.381,1
360,463000.0,3,2.5,0,1640,29970,2.0,3,7,1640,0,1992,1580,28399,47.6359,-121.974,1
361,380000.0,5,2.5,0,2760,11340,2.0,4,9,2760,0,1978,2470,11340,47.4769,-122.141,1
362,329500.0,4,2.5,0,1820,7912,2.0,3,7,1820,0,1994,1820,8168,47.3845,-122.029,1
363,604950.0,3,2.5,0,2110,5608,1.0,3,8,1340,770,2013,2040,9363,47.6743,-122.184,1
364,795000.0,5,2.5,2,3040,9570,1.0,4,8,1640,1400,1966,2920,8800,47.5651,-122.164,2
365,465000.0,3,2.0,0,1840,40438,2.0,3,7,1840,0,1994,1380,44049,47.4853,-121.709,1
366,673000.0,4,2.5,0,2990,10400,2.0,3,9,2990,0,2002,2140,17449,47.4508,-122.359,1
367,810000.0,4,2.5,0,3520,15420,2.0,3,10,3520,0,1991,3400,21455,47.6375,-122.016,3
368,785000.0,4,2.75,0,2440,69415,1.0,4,8,1910,530,1989,2770,24361,47.5944,-122.042,1
369,338000.0,4,3.0,0,2090,7500,1.0,3,7,1370,720,1986,1810,7650,47.4888,-122.182,2
370,280000.0,3,2.25,0,1430,7222,2.0,3,7,1430,0,1993,1430,7220,47.5112,-122.19,1
372,530000.0,4,2.25,0,2180,10754,1.0,5,7,1100,1080,1954,1810,6929,47.7711,-122.341,2
373,380000.0,5,3.0,0,3450,9914,2.0,3,9,3450,0,2004,2860,9721,47.2813,-122.345,1
374,297000.0,3,2.25,0,1450,7562,2.0,3,7,1450,0,1994,1650,7625,47.5038,-122.189,1
375,730000.0,4,2.5,0,3230,7331,2.0,3,10,3230,0,2004,3480,7447,47.5823,-121.97,3
376,450000.0,3,1.75,0,1640,13500,1.0,3,7,1110,530,1940,1770,12600,47.7164,-122.304,0
377,275000.0,3,3.0,0,1590,7750,1.0,3,7,1060,530,1997,1680,7500,47.3624,-122.045,1
378,595000.0,4,2.0,0,2020,2849,2.0,3,7,2020,0,1960,1910,3120,47.6831,-122.329,1
379,435000.0,3,1.5,0,1300,3348,1.5,3,7,1300,0,1904,1590,2577,47.592,-122.307,0
380,270000.0,2,1.5,0,1380,209959,1.0,1,6,1380,0,1954,3130,19868,47.7461,-122.195,0
381,950000.0,3,3.0,0,4040,14338,2.0,3,10,3030,1010,1986,3360,14142,47.7268,-122.06,3
382,389000.0,4,2.25,0,2130,5337,2.0,3,7,2130,0,2001,2300,6930,47.7237,-121.959,1
383,560000.0,4,2.25,0,2550,7800,1.0,3,8,1580,970,1968,2420,8050,47.6283,-122.095,2
384,1350000.0,5,3.5,2,4800,14984,2.0,3,11,3480,1320,1998,4050,19009,47.5543,-122.148,3
385,799000.0,4,2.25,0,2510,11585,2.0,4,8,2510,0,1969,2450,9691,47.5483,-122.226,1
386,365500.0,3,2.0,0,1410,9600,1.0,4,7,1410,0,1983,1410,9600,47.7591,-122.146,0
387,252350.0,3,2.0,0,1650,7352,1.0,3,7,1160,490,1979,1710,7350,47.4612,-122.169,0
388,403950.0,4,2.5,0,2120,13780,2.0,3,8,2120,0,1993,1880,12000,47.4987,-122.365,1
389,385000.0,4,1.5,0,2040,10726,1.0,3,7,1380,660,1954,1610,10020,47.772,-122.358,2
390,345000.0,4,1.0,0,1550,7620,1.5,3,7,1550,0,1957,1450,7620,47.5287,-122.35,0
391,490000.0,3,2.75,0,1980,3128,2.0,4,9,1980,0,1979,1950,2856,47.6109,-122.114,1
392,330000.0,3,2.5,0,1600,26977,2.0,3,8,1600,0,2005,1790,27743,47.7736,-121.901,1
393,927000.0,4,2.75,0,3300,12090,2.0,3,8,3300,0,1953,3180,12239,47.6294,-122.218,3
394,1118000.0,4,2.5,1,3840,16619,2.0,4,10,3840,0,1983,3600,16553,47.5634,-122.213,3
395,330000.0,2,1.0,0,1220,10000,1.0,5,7,1220,0,1950,2000,9600,47.7405,-122.241,0
396,530000.0,5,2.25,0,2720,8800,1.0,4,7,1500,1220,1958,2110,8800,47.5976,-122.118,2
397,365000.0,4,2.0,0,1940,25600,1.0,1,8,1940,0,1962,2000,10071,47.5722,-122.129,1
398,378750.0,3,2.5,0,2160,3000,1.5,3,7,1260,900,1909,1060,3500,47.5644,-122.289,2
399,269900.0,4,1.75,0,1530,8750,1.5,4,7,1530,0,1968,1390,8750,47.4556,-122.157,0
400,557000.0,3,3.5,0,1710,2096,2.0,3,8,1290,420,2008,1630,1543,47.6055,-122.305,1
401,360000.0,4,1.75,0,3730,16980,1.0,4,7,2150,1580,1974,1880,16963,47.1775,-122.022,2
402,352000.0,2,1.0,0,940,5000,1.0,4,7,940,0,1937,1560,4500,47.6879,-122.385,0
403,437000.0,3,2.5,0,1750,22357,2.0,3,8,1750,0,1994,2430,22357,47.4807,-121.779,1
404,322500.0,4,2.5,0,1820,6753,2.0,3,7,1820,0,1994,1820,7107,47.3845,-122.032,1
405,650000.0,3,3.25,0,1510,2000,2.0,3,9,1330,180,2001,1510,1352,47.5815,-122.402,1
406,450000.0,3,2.0,0,1290,1213,3.0,3,8,1290,0,2001,1290,3235,47.6609,-122.344,1
407,278500.0,3,2.0,0,1570,5250,1.0,3,7,1570,0,1998,1570,5250,47.3163,-122.188,0
408,364950.0,4,2.5,0,1930,6957,2.0,3,8,1930,0,1995,2090,6996,47.4309,-122.191,1
409,840000.0,4,3.5,4,2840,40139,1.0,4,10,2840,0,1986,3180,36852,47.401,-122.026,3
410,268000.0,3,2.5,0,1550,8134,2.0,3,7,1550,0,1991,1550,8134,47.404,-122.191,1
411,517534.0,2,1.0,0,833,143947,1.0,3,5,833,0,2006,1380,143947,47.3889,-122.482,0
412,632925.0,3,2.5,0,2990,32239,2.0,4,8,2990,0,1978,2990,36497,47.7718,-122.095,1
413,577500.0,3,2.5,0,2000,7251,2.0,3,9,2000,0,1995,2450,8118,47.7067,-122.2,1
414,339000.0,4,1.5,2,2390,7480,1.5,3,7,2390,0,1920,2850,6867,47.504,-122.227,2
415,570000.0,3,1.75,0,2910,37461,1.0,4,7,1530,1380,1967,2520,18295,47.7015,-122.164,2
416,563500.0,4,1.75,0,2085,174240,1.0,3,7,1610,475,1964,2690,174240,47.5753,-121.95,2
417,423000.0,4,2.25,0,2200,9351,1.0,5,7,1290,910,1962,1910,8660,47.7448,-122.333,2
418,355000.0,3,2.25,0,1860,5028,2.0,3,8,1860,0,2012,2320,5465,47.7318,-121.982,1
419,1550000.0,5,4.25,0,6070,171626,2.0,3,12,6070,0,1999,4680,211267,47.5954,-121.95,3
420,482000.0,2,1.0,0,950,3960,1.0,3,7,950,0,1941,1320,4050,47.6885,-122.337,0
421,625000.0,3,1.75,0,1600,9135,1.0,5,7,1600,0,1955,1580,9800,47.5724,-122.179,0
422,538000.0,3,2.5,0,2250,11632,2.0,3,8,2250,0,1988,2360,11632,47.5272,-122.169,1
423,380000.0,3,2.5,0,2280,10255,2.0,4,8,2280,0,1985,2310,10094,47.4334,-122.161,1
424,375000.0,2,1.0,0,940,5120,1.0,3,7,940,0,1909,1300,5120,47.6073,-122.308,0
425,245000.0,3,2.5,0,1530,8500,1.0,5,7,1030,500,1996,1850,8140,47.3592,-122.046,2
426,310000.0,5,1.75,0,2190,27260,1.0,4,7,2190,0,1947,1620,39480,47.4546,-122.337,2
427,1300000.0,3,2.0,0,2350,15021,1.0,4,8,1770,580,1976,3530,15715,47.6408,-122.219,2
428,397000.0,4,2.0,0,1440,7680,1.0,3,7,1200,240,1971,1460,9660,47.7245,-122.2,0
429,365000.0,3,2.5,0,2200,4052,2.0,3,8,2200,0,2005,2310,5082,47.4362,-122.178,1
430,328500.0,4,3.0,0,2290,8250,2.0,3,9,2290,0,1990,2290,8250,47.3739,-122.156,1
431,988000.0,4,3.0,0,4040,19700,2.0,3,11,4040,0,1987,3930,21887,47.7205,-122.127,3
432,1000000.0,4,2.5,0,2610,3277,1.5,5,8,1920,690,1922,1810,3277,47.6636,-122.33,2
433,237000.0,3,2.5,0,1490,2138,2.0,3,7,1490,0,2005,1490,2094,47.4324,-122.197,1
434,525000.0,4,2.5,0,2450,5280,2.0,3,8,2450,0,2003,2300,4674,47.7734,-122.224,1
435,749000.0,4,2.5,0,1710,9627,1.0,3,9,1440,270,1976,2140,9131,47.559,-122.164,1
436,722500.0,5,2.5,0,4870,11800,2.0,3,10,3470,1400,1983,3180,11398,47.633,-122.041,3
437,843000.0,3,2.5,0,3130,8750,2.0,3,10,3130,0,1991,2860,9003,47.6954,-122.103,3
438,438000.0,2,2.0,0,1270,1372,3.0,3,8,1270,0,2000,1610,3090,47.6776,-122.318,1
439,578000.0,3,1.75,2,2120,10875,1.0,3,8,1540,580,1977,2460,11760,47.504,-122.382,2
440,227950.0,3,1.5,0,1670,8230,1.0,5,7,1670,0,1954,2077,4910,47.2613,-122.255,0
441,196000.0,3,2.25,0,2070,11576,2.0,3,7,2070,0,1974,1890,7519,47.3417,-122.271,1
442,641000.0,2,1.0,0,1420,5332,1.0,3,8,1070,350,1953,2400,5406,47.6694,-122.275,0
443,350000.0,3,1.5,0,1250,219978,1.0,4,6,1250,0,1980,1930,210394,47.4056,-121.955,0
444,205000.0,3,1.0,0,940,7980,1.0,4,7,940,0,1960,1150,8050,47.3838,-122.289,0
445,400000.0,3,1.75,0,1920,9102,1.0,3,7,1920,0,1968,1920,9760,47.7487,-122.082,0
446,1030000.0,3,2.5,0,3545,9816,1.0,3,10,2610,935,2005,3630,7704,47.5534,-122.078,3
447,505000.0,3,2.0,0,1260,5460,1.0,3,7,1260,0,1972,1510,5460,47.7355,-122.18,0
448,475000.0,5,2.5,0,2340,7200,1.0,3,7,1300,1040,1975,1930,7221,47.7206,-122.211,2
449,520000.0,3,2.25,0,2590,9263,1.0,5,8,1440,1150,1977,2580,9450,47.7691,-122.262,2
450,1450000.0,3,4.5,2,3970,24920,2.0,3,10,3260,710,1977,2610,13838,47.7183,-122.258,3
451,333500.0,3,1.75,0,1220,9732,1.0,3,7,1220,0,1965,1630,10007,47.7736,-122.214,0
452,232000.0,3,1.0,0,1400,10403,1.0,4,6,1400,0,1976,1230,10209,47.362,-122.029,0
453,691100.0,3,2.75,0,2360,16117,1.0,4,8,1710,650,1983,2120,16117,47.5698,-122.121,2
454,811000.0,3,1.75,0,1870,9897,1.0,4,8,1870,0,1960,1900,10005,47.5505,-122.221,0
455,551000.0,3,2.5,0,2830,5802,2.0,3,9,2830,0,2001,2500,5788,47.7605,-122.234,1
456,496500.0,3,2.5,0,2260,3640,2.0,3,8,2260,0,1994,2350,3710,47.7356,-122.157,1
457,705000.0,3,3.0,3,1970,20978,2.0,4,9,1770,200,1980,2280,75396,47.3844,-122.438,2
458,578000.0,4,2.5,2,3140,9225,1.0,5,9,1770,1370,1966,2460,9600,47.4904,-122.226,2
459,255000.0,3,1.75,0,1240,8659,1.0,5,7,1240,0,1986,1490,8223,47.3663,-122.089,0
460,1050000.0,4,3.5,0,3450,7832,2.0,3,10,3450,0,2007,3220,8567,47.5637,-122.123,3
461,348000.0,3,2.25,0,2570,8491,2.0,4,8,2570,0,1989,2400,8049,47.3759,-122.125,1
462,230000.0,3,2.0,0,1510,3413,2.0,3,7,1510,0,1985,1570,3777,47.3912,-122.167,1
463,359500.0,4,2.25,0,2390,11250,2.0,3,9,2390,0,1988,2480,11250,47.3305,-122.371,1
464,330000.0,3,1.0,0,980,7000,1.0,3,6,980,0,1953,1220,7000,47.7617,-122.357,0
465,80000.0,1,0.75,0,430,5050,1.0,2,4,430,0,1912,1200,7500,47.6499,-121.909,0
466,465000.0,3,1.75,0,1480,6360,1.0,3,7,1480,0,1954,1480,6360,47.7311,-122.353,0
467,325000.0,4,2.5,0,1850,7324,2.0,3,8,1850,0,1997,2100,7329,47.3701,-122.107,1
468,340500.0,3,2.0,0,2270,28025,1.0,4,7,1920,350,1947,1770,14833,47.4857,-122.318,0
469,342500.0,3,2.5,0,1810,5192,2.0,3,8,1810,0,1993,1810,6200,47.3724,-122.042,1
470,290900.0,2,2.0,0,1610,17600,2.0,3,6,1610,0,1930,1310,12950,47.4855,-122.266,0
471,868700.0,3,4.25,0,3840,6161,2.0,3,10,3840,0,2000,3230,7709,47.6336,-122.064,3
472,1199000.0,4,2.75,1,4110,8400,2.0,3,9,3130,980,1928,2820,8400,47.717,-122.281,3
473,1150000.0,4,3.25,0,4190,10259,2.0,3,11,3150,1040,2000,4300,11919,47.6332,-122.066,3
474,859900.0,4,2.75,0,3390,6298,2.0,3,9,3390,0,2011,3390,7111,47.5906,-122.062,3
475,520000.0,4,2.25,0,1890,3006,2.0,3,7,1890,0,2003,1580,3000,47.5461,-121.998,1
476,460000.0,3,2.5,2,1610,2527,2.0,3,9,1080,530,2005,1610,4173,47.5674,-122.29,1
477,438924.0,3,1.5,0,1050,4590,1.0,3,7,850,200,1949,1770,5400,47.6943,-122.29,0
478,315000.0,2,1.0,0,630,6550,1.0,3,5,630,0,1918,1420,6550,47.5486,-122.38,0
479,590000.0,4,2.75,2,2910,10650,1.0,3,8,1780,1130,1975,2920,10988,47.6658,-122.188,2
480,378500.0,4,1.75,0,1700,8640,1.0,3,7,850,850,1955,1620,9000,47.5772,-122.153,2
481,328500.0,3,2.5,0,1950,8130,2.0,4,9,1950,0,1990,2350,7691,47.3875,-122.161,1
482,849950.0,3,3.0,0,2990,9773,2.0,4,8,2990,0,1973,2230,11553,47.6344,-122.174,1
483,525000.0,3,1.5,2,1350,6000,1.0,3,7,900,450,1950,1730,6012,47.5275,-122.391,0
484,1385000.0,4,3.25,0,4860,181319,2.5,3,9,4860,0,1993,3850,181319,47.6179,-122.005,3
485,295000.0,4,2.5,0,2160,7725,1.0,4,8,1460,700,1978,2060,8250,47.3078,-122.378,2
486,1067000.0,6,3.5,0,4860,11793,2.0,3,11,3860,1000,1998,3600,11793,47.5521,-122.137,3
487,207950.0,2,2.0,0,890,5000,1.0,3,6,890,0,1917,1860,5000,47.5158,-122.264,0
488,699900.0,4,2.75,0,2810,7302,2.0,3,9,2810,0,2002,2820,7302,47.5985,-121.977,1
489,1280000.0,5,2.5,1,3400,9500,2.0,4,8,3400,0,1977,3080,11081,47.5645,-122.082,3
490,452000.0,4,1.5,0,1580,7350,1.0,4,7,960,620,1963,1560,7350,47.6734,-122.154,2
491,370000.0,3,2.0,1,1680,5036,1.0,4,7,1680,0,1987,1680,4921,47.4734,-122.186,0
492,232000.0,3,1.75,0,1300,11230,1.0,5,7,1300,0,1968,1300,10794,47.3811,-122.087,0
493,669950.0,5,2.5,0,2820,14062,2.0,4,7,2380,440,1960,1910,10392,47.7081,-122.215,1
494,397500.0,3,2.0,0,1510,6710,1.0,3,7,1070,440,1972,1660,6600,47.7193,-122.216,0
495,490000.0,2,2.5,0,1230,1391,2.0,3,8,870,360,2004,1240,1350,47.6192,-122.301,1
496,725000.0,4,2.0,0,2110,4140,2.0,3,9,1710,400,1925,1440,4420,47.5836,-122.387,2
497,299000.0,3,2.75,2,3080,19635,1.0,4,7,1610,1470,1958,2424,12410,47.3841,-122.284,2
498,625000.0,2,1.5,0,1490,5750,1.5,4,7,1190,300,1900,1590,4025,47.5872,-122.39,0
499,437500.0,3,2.5,0,2120,4500,2.0,3,7,2120,0,2000,2530,4816,47.5322,-121.88,1
500,650000.0,4,2.5,0,3180,5438,2.0,3,9,3180,0,2003,3030,5335,47.5416,-121.864,1
501,475000.0,2,1.0,0,1490,3825,1.0,3,7,860,630,1929,1460,3825,47.6799,-122.381,0
502,342000.0,3,2.0,0,1930,11947,1.0,4,8,1930,0,1966,2200,12825,47.3672,-122.151,0
503,1197350.0,4,2.5,0,2770,7800,2.0,3,10,2770,0,1999,2720,10000,47.684,-122.205,3
504,280000.0,3,1.5,0,1670,11610,1.0,4,7,1670,0,1963,1930,10200,47.4404,-122.191,0
505,240000.0,2,1.75,0,1330,7200,1.0,3,7,1330,0,1993,1450,11682,47.4467,-122.281,0
506,529000.0,3,1.0,0,1210,3328,1.5,4,7,1210,0,1924,1640,3333,47.6729,-122.363,0
507,442000.0,3,1.0,0,1190,5100,1.0,4,7,1030,160,1941,1690,5100,47.5346,-122.385,0
508,615000.0,2,1.0,0,1540,6872,1.0,4,7,820,720,1946,1420,5538,47.6454,-122.373,0
